tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,tweet_created
5.70E+17,negative,1,Flight Booking Problems,1,United,Indy2Bangkok,0,2/23/15 0:46
5.70E+17,negative,0.6688,Can't Tell,0.3519,United,BrendanPFarrell,0,2/23/15 0:36
5.70E+17,negative,1,Bad Flight,0.688,United,BrendanPFarrell,0,2/23/15 0:34
5.70E+17,negative,1,longlines,0.6774,United,eryder,0,2/23/15 0:04
5.70E+17,negative,0.7158,Lost Luggage,0.3579,United,wsachs,0,2/23/15 0:03
5.70E+17,neutral,1,,,United,KennedyJonesTHO,0,2/22/15 23:54
5.70E+17,negative,1,Late Flight,0.68,United,__XT,0,2/22/15 23:45
5.70E+17,neutral,1,,,United,manuel261984,0,2/22/15 23:39
5.70E+17,negative,0.6947,Late Flight,0.3579,United,DelonGerry,0,2/22/15 23:39
5.70E+17,negative,0.6534,Cancelled Flight,0.6534,United,pdxmucci,0,2/22/15 23:35
5.70E+17,negative,1,Late Flight,0.6304,United,NicoleIn140,0,2/22/15 23:35
5.70E+17,negative,1,Lost Luggage,1,United,Spanner2,0,2/22/15 23:33
5.70E+17,negative,1,Flight Booking Problems,0.3505,United,huskerjon00,1,2/22/15 23:19
5.70E+17,negative,1,Late Flight,0.3603,United,FrederickMassag,0,2/22/15 23:13
5.70E+17,neutral,0.6667,,,United,lclohmd,1,2/22/15 23:09
5.70E+17,negative,1,Cancelled Flight,1,United,pdxmucci,1,2/22/15 23:04
5.70E+17,negative,0.6851,Can't Tell,0.3596,United,JasonArbaugh,0,2/22/15 23:01
5.70E+17,neutral,1,,,United,The5y5Adm1n,0,2/22/15 22:58
5.70E+17,negative,1,Lost Luggage,0.6359,United,czamkoff,0,2/22/15 22:52
5.70E+17,negative,1,longlines,0.3456,United,ScottRSlaughter,0,2/22/15 22:50
5.70E+17,negative,1,Late Flight,1,United,hilary33836700,0,2/22/15 22:48
5.70E+17,negative,1,Cancelled Flight,1,United,patlee,0,2/22/15 22:45
5.70E+17,negative,0.6724,Flight Booking Problems,0.3673,United,PopsCutrona,0,2/22/15 22:43
5.70E+17,negative,1,Late Flight,0.6759,United,hilary33836700,0,2/22/15 22:42
5.70E+17,negative,1,Flight Attendant Complaints,0.6818,United,JacquieMae08,1,2/22/15 22:41
5.70E+17,negative,1,Customer Service Issue,0.3462,United,chocolossus,1,2/22/15 22:40
5.70E+17,positive,0.6667,,,United,abroad_aus,0,2/22/15 22:40
5.70E+17,negative,1,Customer Service Issue,0.6522,United,BrentOya,0,2/22/15 22:40
5.70E+17,negative,0.6691,Flight Attendant Complaints,0.351,United,chocolossus,1,2/22/15 22:40
5.70E+17,negative,1,Flight Attendant Complaints,0.3435,United,chocolossus,0,2/22/15 22:39
5.70E+17,negative,1,Cancelled Flight,0.6667,United,chocolossus,0,2/22/15 22:38
5.70E+17,positive,1,,,United,abroad_aus,0,2/22/15 22:36
5.70E+17,negative,1,Cancelled Flight,0.6838,United,hilary33836700,0,2/22/15 22:36
5.70E+17,negative,1,Flight Attendant Complaints,0.6531,United,wsachs,0,2/22/15 22:36
5.70E+17,negative,1,Late Flight,1,United,hilary33836700,1,2/22/15 22:32
5.70E+17,negative,1,Cancelled Flight,1,United,patlee,0,2/22/15 22:28
5.70E+17,negative,1,Customer Service Issue,0.6847,United,patlee,0,2/22/15 22:27
5.70E+17,negative,0.7087,Late Flight,0.7087,United,greghm88,0,2/22/15 22:23
5.70E+17,negative,1,Cancelled Flight,0.6804,United,gwen1013,1,2/22/15 22:22
5.70E+17,negative,1,longlines,0.6818,United,DudeOfTheHouse,0,2/22/15 22:21
5.70E+17,negative,1,Flight Attendant Complaints,0.6598,United,meeems22,0,2/22/15 22:18
5.70E+17,negative,0.6501,Flight Attendant Complaints,0.3414,United,toromiller,0,2/22/15 22:14
5.70E+17,neutral,0.6659,,0,United,toromiller,0,2/22/15 22:11
5.70E+17,negative,1,Can't Tell,0.3646,United,ChrisPinTX,1,2/22/15 22:11
5.70E+17,negative,1,Flight Attendant Complaints,0.6246,United,ChrisPinTX,1,2/22/15 22:11
5.70E+17,negative,1,Customer Service Issue,1,United,BKnowles314,0,2/22/15 22:10
5.70E+17,negative,1,Lost Luggage,1,United,melonbee,0,2/22/15 22:07
5.70E+17,negative,1,Bad Flight,0.3659,United,BeyondStatusQuo,0,2/22/15 22:02
5.70E+17,negative,0.6361,Bad Flight,0.3532,United,Frqtflyer1,0,2/22/15 22:01
5.70E+17,negative,1,Bad Flight,0.3455,United,BeyondStatusQuo,0,2/22/15 22:01
5.70E+17,negative,1,Lost Luggage,0.3569,United,travelpro888,0,2/22/15 21:59
5.70E+17,negative,1,Customer Service Issue,1,United,ClaudiaMarrufo,0,2/22/15 21:46
5.70E+17,negative,1,Cancelled Flight,1,United,teamcrafty,0,2/22/15 21:42
5.70E+17,negative,0.6547,Customer Service Issue,0.3331,United,katieclaytonn,1,2/22/15 21:31
5.70E+17,negative,0.6946,Bad Flight,0.6946,United,Frqtflyer1,0,2/22/15 21:29
5.70E+17,positive,1,,,United,JasmineDT,0,2/22/15 21:29
5.70E+17,negative,1,Lost Luggage,1,United,nigelcornwallis,0,2/22/15 21:27
5.70E+17,negative,1,Customer Service Issue,1,United,MarcusLake31,0,2/22/15 21:23
5.70E+17,negative,1,Late Flight,0.6711,United,markymark928,0,2/22/15 21:10
5.70E+17,positive,0.6703,,0,United,sdpurv,0,2/22/15 21:10
5.70E+17,negative,1,Lost Luggage,1,United,HamborgJack,0,2/22/15 21:09
5.70E+17,negative,1,Customer Service Issue,1,United,hart0277,0,2/22/15 21:05
5.70E+17,negative,1,Late Flight,1,United,deltabrav0,0,2/22/15 21:05
5.70E+17,negative,1,Customer Service Issue,1,United,anniemccleary,0,2/22/15 21:05
5.70E+17,negative,1,Late Flight,0.6568,United,BALLarsen,0,2/22/15 21:03
5.70E+17,negative,1,Can't Tell,0.6804,United,ljtypes,1,2/22/15 21:03
5.70E+17,negative,1,Customer Service Issue,1,United,kyles32,0,2/22/15 21:03
5.70E+17,negative,1,Flight Booking Problems,1,United,ljtypes,0,2/22/15 21:03
5.70E+17,negative,1,Can't Tell,0.6714,United,hart0277,0,2/22/15 21:03
5.70E+17,negative,0.6611,Flight Booking Problems,0.6611,United,ljtypes,0,2/22/15 21:02
5.70E+17,negative,1,Can't Tell,1,United,rebeccafrack,1,2/22/15 21:02
5.70E+17,negative,1,Customer Service Issue,0.6477,United,ljtypes,0,2/22/15 21:02
5.70E+17,negative,1,Flight Booking Problems,0.6654,United,asciimike,0,2/22/15 21:02
5.70E+17,negative,1,Customer Service Issue,1,United,ljtypes,0,2/22/15 21:02
5.70E+17,negative,1,Flight Booking Problems,1,United,ljtypes,0,2/22/15 21:01
5.70E+17,neutral,1,,,United,D_WaYnE_01,0,2/22/15 20:59
5.70E+17,negative,0.6882,Can't Tell,0.3441,United,PopsCutrona,1,2/22/15 20:58
5.70E+17,neutral,1,,,United,gochrisgo,0,2/22/15 20:55
5.70E+17,negative,1,Customer Service Issue,1,United,almaaa08,0,2/22/15 20:54
5.70E+17,negative,1,Bad Flight,1,United,BrianMullane,0,2/22/15 20:54
5.70E+17,negative,0.65,Can't Tell,0.65,United,jovytavarez,0,2/22/15 20:53
5.70E+17,negative,1,Late Flight,0.3639,United,meeems22,1,2/22/15 20:49
5.70E+17,negative,0.6455,Lost Luggage,0.6455,United,Joe_Curry,0,2/22/15 20:48
5.70E+17,neutral,0.6736,,0,United,Luvs_Kitties,0,2/22/15 20:36
5.70E+17,negative,1,Late Flight,1,United,JasonArbaugh,0,2/22/15 20:33
5.70E+17,negative,1,Customer Service Issue,1,United,keithlavon,0,2/22/15 20:33
5.70E+17,neutral,1,,,United,TheJonesest,0,2/22/15 20:33
5.70E+17,negative,0.6392,Bad Flight,0.3299,United,PopsCutrona,0,2/22/15 20:33
5.70E+17,neutral,1,,,United,ericdavidson86,0,2/22/15 20:31
5.70E+17,negative,1,Bad Flight,0.3483,United,chocolossus,1,2/22/15 20:31
5.70E+17,negative,1,Can't Tell,1,United,Aero0729,0,2/22/15 20:29
5.70E+17,negative,0.6334,Flight Booking Problems,0.6334,United,patlee,0,2/22/15 20:29
5.70E+17,positive,1,,,United,CDNTravelGuy,0,2/22/15 20:29
5.70E+17,negative,1,Flight Booking Problems,0.6839,United,Aero0729,0,2/22/15 20:29
5.70E+17,negative,1,Flight Attendant Complaints,0.3563,United,jeanvirgile,0,2/22/15 20:27
5.70E+17,negative,1,Lost Luggage,1,United,Nic_Thoman23,0,2/22/15 20:25
5.70E+17,positive,0.6576,,,United,lorrirhymeswith,0,2/22/15 20:25
5.70E+17,negative,1,Cancelled Flight,0.6795,United,DangerPeters,0,2/22/15 20:20
5.70E+17,negative,1,Late Flight,0.6772,United,scottychadwick,0,2/22/15 20:13
5.70E+17,negative,1,Lost Luggage,1,United,Nic_Thoman23,0,2/22/15 20:11
5.70E+17,negative,1,Lost Luggage,0.3682,United,Nic_Thoman23,0,2/22/15 20:10
5.70E+17,negative,1,Lost Luggage,0.6575,United,Nic_Thoman23,1,2/22/15 20:09
5.70E+17,negative,1,Lost Luggage,1,United,crsmoore,1,2/22/15 20:08
5.70E+17,negative,0.6571,Can't Tell,0.3429,United,ssapol5722,0,2/22/15 20:08
5.70E+17,negative,1,Customer Service Issue,0.7158,United,thebadvillain,0,2/22/15 20:08
5.70E+17,negative,1,Late Flight,1,United,BALLarsen,0,2/22/15 20:07
5.70E+17,negative,1,Late Flight,0.3372,United,patlee,1,2/22/15 20:07
5.70E+17,negative,1,Lost Luggage,0.3423,United,thebadvillain,0,2/22/15 20:07
5.70E+17,negative,1,Customer Service Issue,0.6383,United,JasonArbaugh,0,2/22/15 20:04
5.70E+17,positive,1,,,United,Girlsurgeon,0,2/22/15 20:04
5.70E+17,negative,1,Customer Service Issue,0.6404,United,SomuchWhit,0,2/22/15 20:04
5.70E+17,negative,1,Customer Service Issue,1,United,SomuchWhit,0,2/22/15 20:03
5.70E+17,neutral,1,,,United,NancyDiaznancyn,0,2/22/15 19:58
5.70E+17,neutral,1,,,United,NancyDiaznancyn,0,2/22/15 19:57
5.70E+17,positive,1,,,United,LisaGetz1,0,2/22/15 19:57
5.70E+17,negative,1,Late Flight,0.3552,United,rebeccafrack,1,2/22/15 19:53
5.70E+17,negative,1,Customer Service Issue,1,United,rlgeraets,0,2/22/15 19:52
5.70E+17,neutral,0.6476,,0,United,JasonArbaugh,0,2/22/15 19:50
5.70E+17,positive,0.6466,,,United,marcotulioluis,0,2/22/15 19:50
5.70E+17,negative,0.6939,Flight Booking Problems,0.6939,United,JoeRychalsky,0,2/22/15 19:50
5.70E+17,negative,1,Customer Service Issue,0.6705,United,natashajw,1,2/22/15 19:50
5.70E+17,positive,0.6629,,,United,tiamariaroxs,0,2/22/15 19:49
5.70E+17,negative,1,Late Flight,0.6765,United,kaobrien812,0,2/22/15 19:48
5.70E+17,negative,1,Flight Attendant Complaints,0.3441,United,DRVerges,0,2/22/15 19:48
5.70E+17,negative,1,Late Flight,1,United,JasonArbaugh,0,2/22/15 19:45
5.70E+17,negative,1,Lost Luggage,1,United,Rianne1,0,2/22/15 19:42
5.70E+17,negative,1,Lost Luggage,0.3542,United,uncommongrape,0,2/22/15 19:41
5.70E+17,negative,0.6907,Late Flight,0.3711,United,JasonArbaugh,0,2/22/15 19:40
5.70E+17,negative,1,Customer Service Issue,0.6856,United,raisas91,0,2/22/15 19:37
5.70E+17,negative,1,Lost Luggage,1,United,meigheyburn,0,2/22/15 19:33
5.70E+17,positive,0.6783,,0,United,McLeodKyle,0,2/22/15 19:32
5.70E+17,negative,1,Late Flight,0.6919,United,ChrisPinTX,0,2/22/15 19:32
5.70E+17,negative,1,Can't Tell,0.6704,United,ChrisPinTX,1,2/22/15 19:28
5.70E+17,positive,1,,,United,geekydewd,0,2/22/15 19:28
5.70E+17,negative,1,Late Flight,1,United,ChrisPinTX,0,2/22/15 19:27
5.70E+17,negative,1,Late Flight,1,United,bricon67,0,2/22/15 19:25
5.70E+17,negative,1,Late Flight,0.6667,United,tomlongphd,0,2/22/15 19:24
5.70E+17,negative,1,Late Flight,0.6565,United,DJKHacker,0,2/22/15 19:23
5.70E+17,negative,1,Customer Service Issue,1,United,cressman,0,2/22/15 19:22
5.70E+17,negative,1,longlines,0.6764,United,scottecrouch,1,2/22/15 19:21
5.70E+17,negative,1,Customer Service Issue,0.6563,United,TQHopper,0,2/22/15 19:19
5.70E+17,negative,1,Customer Service Issue,0.6695,United,bmorrismusic,0,2/22/15 19:18
5.70E+17,negative,1,Late Flight,1,United,cressman,0,2/22/15 19:17
5.70E+17,negative,0.6606,Can't Tell,0.3425,United,bricon67,0,2/22/15 19:16
5.70E+17,negative,1,Lost Luggage,1,United,liveitup09,1,2/22/15 19:16
5.70E+17,negative,1,Late Flight,0.6534,United,bricon67,0,2/22/15 19:14
5.70E+17,negative,1,Flight Attendant Complaints,1,United,jasoncarpio,0,2/22/15 19:12
5.70E+17,negative,1,Late Flight,0.6727,United,jasoncarpio,0,2/22/15 19:09
5.70E+17,negative,1,Cancelled Flight,1,United,idguy,0,2/22/15 19:09
5.70E+17,neutral,1,,,United,HargobindV,0,2/22/15 19:08
5.70E+17,negative,1,Can't Tell,0.6941,United,cslhilo,0,2/22/15 19:02
5.70E+17,neutral,1,,,United,nottooshABBYYYY,0,2/22/15 19:02
5.70E+17,neutral,0.6599,,0,United,baftz,0,2/22/15 19:01
5.70E+17,negative,1,Lost Luggage,1,United,jnml,1,2/22/15 18:59
5.70E+17,neutral,0.347,,0,United,mgmcg16,0,2/22/15 18:57
5.70E+17,negative,1,Can't Tell,0.6848,United,axelrodaj,0,2/22/15 18:50
5.70E+17,negative,1,Bad Flight,1,United,segallsays,1,2/22/15 18:50
5.70E+17,negative,1,Late Flight,0.6665,United,sandyrojasstory,0,2/22/15 18:43
5.70E+17,negative,1,Customer Service Issue,1,United,xtinageorgette,0,2/22/15 18:43
5.70E+17,negative,1,Can't Tell,0.6809,United,DelonGerry,1,2/22/15 18:41
5.70E+17,negative,1,Late Flight,0.6939,United,lclohmd,1,2/22/15 18:37
5.70E+17,negative,1,Late Flight,0.6668,United,eryder,0,2/22/15 18:30
5.70E+17,positive,0.6544,,0,United,RyanSennett,0,2/22/15 18:30
5.70E+17,negative,1,Damaged Luggage,1,United,cslhilo,0,2/22/15 18:27
5.70E+17,negative,0.6687,Damaged Luggage,0.3463,United,cslhilo,0,2/22/15 18:26
5.70E+17,negative,1,Late Flight,1,United,bobgiolito,0,2/22/15 18:24
5.70E+17,negative,1,Customer Service Issue,1,United,almaaa08,0,2/22/15 18:22
5.70E+17,negative,1,Customer Service Issue,1,United,almaaa08,0,2/22/15 18:22
5.70E+17,negative,1,Bad Flight,0.3492,United,FernHeinig18,0,2/22/15 18:22
5.70E+17,negative,1,Customer Service Issue,0.657,United,huskerjon00,0,2/22/15 18:15
5.70E+17,negative,1,Customer Service Issue,1,United,almaaa08,1,2/22/15 18:14
5.70E+17,negative,1,Customer Service Issue,1,United,Jodieepps,0,2/22/15 18:14
5.70E+17,positive,1,,,United,markinhifi,0,2/22/15 18:13
5.70E+17,negative,1,Customer Service Issue,1,United,Fire_Bilal,0,2/22/15 18:12
5.70E+17,negative,1,Lost Luggage,1,United,mamijeanna,0,2/22/15 18:11
5.70E+17,negative,1,Late Flight,1,United,FernHeinig18,1,2/22/15 18:07
5.70E+17,negative,1,Customer Service Issue,0.3718,United,Frqtflyer1,0,2/22/15 18:06
5.70E+17,negative,1,Late Flight,1,United,lamanmi_live,0,2/22/15 18:03
5.70E+17,negative,1,Late Flight,1,United,bobgiolito,0,2/22/15 17:58
5.70E+17,neutral,0.6492,,0,United,Aero0729,0,2/22/15 17:55
5.70E+17,negative,1,Bad Flight,1,United,Mikey_Hayess,0,2/22/15 17:55
5.70E+17,negative,0.6889,Customer Service Issue,0.3549,United,halestorm62,0,2/22/15 17:54
5.70E+17,positive,1,,,United,zengerle,0,2/22/15 17:43
5.70E+17,negative,1,Late Flight,1,United,adamd703,0,2/22/15 17:41
5.70E+17,neutral,1,,,United,ScottBerry18,0,2/22/15 17:36
5.70E+17,neutral,1,,,United,ScottBerry18,0,2/22/15 17:34
5.70E+17,negative,1,Bad Flight,1,United,cambalam,0,2/22/15 17:33
5.70E+17,negative,1,longlines,0.6544,United,cressman,0,2/22/15 17:28
5.70E+17,negative,1,Can't Tell,1,United,djflacoflash,0,2/22/15 17:26
5.70E+17,neutral,0.3732,,0,United,wfmayo,0,2/22/15 17:25
5.70E+17,negative,0.6549,Late Flight,0.6549,United,geekydewd,0,2/22/15 17:23
5.70E+17,negative,0.6566,Late Flight,0.3535,United,tomlongphd,0,2/22/15 17:22
5.70E+17,neutral,0.3428,,0,United,danny_9_9,0,2/22/15 17:19
5.70E+17,negative,1,Customer Service Issue,1,United,Jodieepps,0,2/22/15 17:16
5.70E+17,negative,0.6695,Customer Service Issue,0.3511,United,KateRChrisman,0,2/22/15 17:15
5.70E+17,negative,1,Can't Tell,0.6546,United,MCB235,0,2/22/15 17:15
5.70E+17,negative,1,Can't Tell,0.6594,United,mckakia,0,2/22/15 17:14
5.70E+17,negative,1,Cancelled Flight,0.6659,United,tonywhelan,0,2/22/15 17:14
5.70E+17,neutral,0.6813,,0,United,kgwalt3,0,2/22/15 17:13
5.70E+17,positive,0.66,,0,United,anoyes,0,2/22/15 17:13
5.70E+17,negative,1,Late Flight,1,United,Andy_Pi,1,2/22/15 17:12
5.70E+17,negative,1,Bad Flight,1,United,Lollapoluga,1,2/22/15 17:12
5.70E+17,negative,1,Late Flight,0.6631,United,joepilot7,1,2/22/15 17:10
5.70E+17,neutral,0.34,,0,United,RichGoldstein,0,2/22/15 17:09
5.70E+17,negative,1,Lost Luggage,0.3709,United,malexcormier,0,2/22/15 17:09
5.70E+17,negative,1,Lost Luggage,1,United,mustardman123,0,2/22/15 17:08
5.70E+17,negative,1,Flight Booking Problems,0.3709,United,unusualcards,0,2/22/15 17:07
5.70E+17,neutral,0.656,,0,United,emilygalati,0,2/22/15 17:05
5.70E+17,negative,0.7011,Late Flight,0.3845,United,mollybowlingpin,0,2/22/15 17:03
5.70E+17,negative,1,Late Flight,0.704,United,mangz,1,2/22/15 17:03
5.70E+17,negative,1,Late Flight,1,United,ericdavidson86,1,2/22/15 17:01
5.70E+17,negative,1,Customer Service Issue,0.6769,United,EastinDeverna,1,2/22/15 17:00
5.70E+17,negative,1,Customer Service Issue,0.6746,United,baftz,2,2/22/15 16:59
5.70E+17,negative,1,Late Flight,1,United,gochrisgo,0,2/22/15 16:56
5.70E+17,negative,0.6307,Lost Luggage,0.6307,United,Spencerklein,0,2/22/15 16:56
5.70E+17,negative,1,Lost Luggage,0.3683,United,Spencerklein,0,2/22/15 16:56
5.70E+17,negative,0.6842,Lost Luggage,0.6842,United,Spencerklein,0,2/22/15 16:55
5.70E+17,negative,1,Late Flight,1,United,reccewife,0,2/22/15 16:51
5.70E+17,negative,1,Late Flight,0.6655,United,doug_samuel,0,2/22/15 16:51
5.70E+17,negative,1,Customer Service Issue,0.3542,United,Npatel3297,1,2/22/15 16:50
5.70E+17,positive,1,,,United,YelpPittsburgh,0,2/22/15 16:50
5.70E+17,positive,1,,,United,XlnsMngr,0,2/22/15 16:47
5.70E+17,neutral,1,,,United,RChew_FORR,0,2/22/15 16:43
5.70E+17,negative,0.6361,Customer Service Issue,0.6361,United,RyanSennett,0,2/22/15 16:42
5.70E+17,neutral,0.6667,,0,United,tiamariaroxs,0,2/22/15 16:39
5.70E+17,neutral,0.6137,,0,United,bryankendro,0,2/22/15 16:37
5.70E+17,neutral,1,,,United,XlnsMngr,0,2/22/15 16:34
5.70E+17,negative,1,Can't Tell,0.6188,United,denitiodeltoro,0,2/22/15 16:33
5.70E+17,negative,1,Customer Service Issue,0.6433,United,F_Mattioli,0,2/22/15 16:30
5.70E+17,negative,1,Late Flight,1,United,jesuisJOse,0,2/22/15 16:28
5.70E+17,negative,1,Customer Service Issue,0.6756,United,onemanvariety,0,2/22/15 16:27
5.70E+17,negative,1,Late Flight,0.6735,United,bobgiolito,0,2/22/15 16:27
5.70E+17,neutral,1,,,United,IamTamica,0,2/22/15 16:26
5.70E+17,neutral,0.6705,,0,United,AlexColIins,0,2/22/15 16:26
5.70E+17,negative,1,Lost Luggage,1,United,LaHauser,0,2/22/15 16:22
5.70E+17,negative,1,Late Flight,0.6722,United,scottychadwick,1,2/22/15 16:17
5.70E+17,negative,1,Can't Tell,1,United,aminghadersohi,0,2/22/15 16:16
5.70E+17,negative,1,Bad Flight,0.6522,United,FernHeinig18,0,2/22/15 16:14
5.70E+17,negative,1,Late Flight,1,United,reccewife,0,2/22/15 16:13
5.70E+17,negative,1,Late Flight,1,United,CrowdSafetyNI,0,2/22/15 16:10
5.70E+17,negative,1,Late Flight,1,United,trinjw,0,2/22/15 16:09
5.70E+17,negative,1,Late Flight,0.3516,United,BrittanyWolgast,0,2/22/15 16:07
5.70E+17,negative,1,Lost Luggage,1,United,Spencerklein,0,2/22/15 16:07
5.70E+17,neutral,1,,,United,jrmcirvin,0,2/22/15 16:04
5.70E+17,neutral,0.6477,,0,United,Spencerklein,0,2/22/15 16:03
5.70E+17,negative,0.6327,Lost Luggage,0.6327,United,Spencerklein,0,2/22/15 16:02
5.70E+17,negative,1,Customer Service Issue,0.6614,United,aminghadersohi,0,2/22/15 15:59
5.70E+17,negative,1,Customer Service Issue,0.6966,United,ImagesbyTLP,1,2/22/15 15:59
5.70E+17,positive,1,,,United,JennyLeeinDC,0,2/22/15 15:58
5.70E+17,negative,1,Late Flight,0.6838,United,aminghadersohi,0,2/22/15 15:58
5.70E+17,negative,1,Late Flight,0.6316,United,jtromano,0,2/22/15 15:57
5.70E+17,negative,1,Customer Service Issue,0.3502,United,aminghadersohi,0,2/22/15 15:54
5.70E+17,positive,1,,,United,JetSetterJD,0,2/22/15 15:54
5.70E+17,negative,1,Customer Service Issue,0.6657,United,reccewife,0,2/22/15 15:54
5.70E+17,neutral,1,,,United,TSAmedia_RossF,0,2/22/15 15:52
5.70E+17,negative,1,Late Flight,1,United,Meatus_prime,0,2/22/15 15:51
5.70E+17,negative,1,Can't Tell,0.6879,United,ImagesbyTLP,0,2/22/15 15:50
5.70E+17,positive,0.66,,,United,SmashMastr,0,2/22/15 15:49
5.70E+17,negative,1,Late Flight,0.6522,United,ImagesbyTLP,0,2/22/15 15:48
5.70E+17,negative,1,Flight Attendant Complaints,1,United,michaelvandijk1,0,2/22/15 15:48
5.70E+17,negative,1,Bad Flight,0.3556,United,mamijeanna,0,2/22/15 15:45
5.70E+17,positive,0.6893,,0,United,__XT,0,2/22/15 15:43
5.70E+17,negative,0.6633,Flight Booking Problems,0.3634,United,reccewife,0,2/22/15 15:40
5.70E+17,negative,0.6703,Can't Tell,0.3626,United,kaf_silva,0,2/22/15 15:37
5.70E+17,negative,1,Flight Attendant Complaints,1,United,FlyRightSeat10,0,2/22/15 15:37
5.70E+17,negative,0.6966,Customer Service Issue,0.3596,United,DanVidayo,0,2/22/15 15:36
5.70E+17,negative,0.6934,Can't Tell,0.352,United,rikrik__,0,2/22/15 15:35
5.70E+17,neutral,1,,,United,rikrik__,0,2/22/15 15:35
5.70E+17,negative,1,Customer Service Issue,1,United,rikrik__,0,2/22/15 15:35
5.70E+17,negative,1,Can't Tell,0.6533,United,tunkuv,0,2/22/15 15:35
5.70E+17,positive,1,,,United,DJTouf,0,2/22/15 15:34
5.70E+17,negative,1,Bad Flight,0.3697,United,BeyondStatusQuo,0,2/22/15 15:34
5.70E+17,negative,0.3608,Flight Attendant Complaints,0.3608,United,reccewife,0,2/22/15 15:34
5.70E+17,negative,1,Bad Flight,0.6297,United,Juliaweinerman,0,2/22/15 15:33
5.70E+17,negative,1,Flight Booking Problems,1,United,davedittrich,0,2/22/15 15:33
5.70E+17,negative,1,Can't Tell,1,United,BeyondStatusQuo,1,2/22/15 15:32
5.70E+17,negative,1,Can't Tell,0.6596,United,DRVerges,0,2/22/15 15:29
5.70E+17,positive,1,,,United,rhettmcpeake,0,2/22/15 15:29
5.70E+17,positive,0.6599,,,United,DRVerges,0,2/22/15 15:28
5.70E+17,negative,0.6721,Can't Tell,0.3361,United,JessLisaM,0,2/22/15 15:28
5.70E+17,positive,0.7068,,0,United,rhettmcpeake,0,2/22/15 15:28
5.70E+17,negative,1,Customer Service Issue,1,United,baj2081,0,2/22/15 15:27
5.70E+17,negative,1,Customer Service Issue,0.672,United,immersiveg,1,2/22/15 15:26
5.70E+17,neutral,1,,,United,FAiRChicago,0,2/22/15 15:26
5.70E+17,negative,1,Customer Service Issue,0.3609,United,cslhilo,0,2/22/15 15:23
5.70E+17,negative,1,Can't Tell,0.3384,United,ericaswerdlow,1,2/22/15 15:22
5.70E+17,neutral,1,,,United,ChrisOneputt91,0,2/22/15 15:21
5.70E+17,negative,1,Customer Service Issue,1,United,FernHeinig18,1,2/22/15 15:18
5.70E+17,negative,0.6484,Cancelled Flight,0.6484,United,mgmcg16,0,2/22/15 15:17
5.70E+17,negative,1,Customer Service Issue,1,United,erikmkeith,0,2/22/15 15:16
5.70E+17,positive,0.3558,,0,United,CDNTravelGuy,0,2/22/15 15:14
5.70E+17,negative,1,Late Flight,0.6907,United,DruskinMichael,0,2/22/15 15:13
5.70E+17,positive,0.6735,,,United,koploperfan1992,0,2/22/15 15:11
5.70E+17,negative,1,Bad Flight,1,United,djflacoflash,1,2/22/15 15:11
5.70E+17,negative,1,Can't Tell,0.3684,United,gtotheoff,1,2/22/15 15:10
5.70E+17,negative,1,Flight Attendant Complaints,0.6631,United,mathardin,0,2/22/15 15:09
5.70E+17,negative,1,Flight Attendant Complaints,0.3626,United,kannanlakshmi,0,2/22/15 15:09
5.70E+17,neutral,0.6925,,0,United,D_WaYnE_01,0,2/22/15 15:08
5.70E+17,negative,1,Lost Luggage,1,United,jprice9227,0,2/22/15 15:08
5.70E+17,negative,1,Flight Booking Problems,1,United,onemanvariety,0,2/22/15 15:06
5.70E+17,negative,1,Cancelled Flight,1,United,Spencerklein,0,2/22/15 15:06
5.70E+17,negative,1,Late Flight,0.6997,United,YelpPittsburgh,0,2/22/15 15:05
5.70E+17,neutral,0.6967,,0,United,TheFireTracker2,0,2/22/15 15:03
5.70E+17,negative,1,Lost Luggage,0.6526,United,bfunai,0,2/22/15 14:59
5.70E+17,negative,0.6524,Bad Flight,0.356,United,LisaAkey,0,2/22/15 14:58
